freq_hz,psd_v2_per_hz
101.25,8.188330390677733e-16
101.5,8.062371661985037e-16
101.75,9.434655471001153e-16
102.0,9.18855066436021e-16
102.25,9.733518512437183e-16
102.5,9.699260992944003e-16
102.75,8.617729210125259e-16
103.0,8.540616177811711e-16
103.25,7.370142339089335e-16
103.5,7.306716135586675e-16
103.75,7.896532732392633e-16
104.0,7.826032659552703e-16
104.25,9.003653015451327e-16
104.5,9.080401732447125e-16
104.75,8.44806986518286e-16
105.0,8.526674291196671e-16
105.25,6.695883866069463e-16
105.5,6.898334454252375e-16
105.75,6.334389062134867e-16
106.0,6.679166804924545e-16
106.25,7.62631532024329e-16
106.5,7.922050744148906e-16
106.75,7.737545064997744e-16
107.0,7.773324467379545e-16
107.25,5.853667149933067e-16
107.5,6.019107065075181e-16
107.75,4.504068596253784e-16
108.0,5.313392332750967e-16
108.25,5.355837867390793e-16
108.5,6.144029572814462e-16
108.75,6.528125678545177e-16
109.0,6.791184393604334e-16
109.25,5.696041549454593e-16
109.5,5.726924217518265e-16
109.75,3.623636742714455e-16
110.0,4.1329613211620284e-16
110.25,3.278609950245391e-16
110.5,4.391865305016234e-16
110.75,4.708480767383273e-16
111.0,5.598343423427706e-16
111.25,5.177974865885888e-16
111.5,5.226642544961054e-16
111.75,3.516669841574855e-16
112.0,3.6166584056925177e-16
112.25,2.030716923587694e-16
112.5,2.9307462745743223e-16
112.75,2.803793317487449e-16
113.0,4.105839333966254e-16
113.25,4.3304733971671664e-16
113.5,4.917063977133921e-16
113.75,3.7662830739987686e-16
114.0,3.5154214747043477e-16
114.25,1.7232890441346671e-16
114.5,1.938353174100349e-16
114.75,1.2178616109151336e-16
115.0,2.573304327488113e-16
115.25,2.934429578494849e-16
115.5,3.9429132937569597e-16
115.75,3.7908014079246897e-16
116.0,3.6588016894442247e-16
116.25,2.3663253801242003e-16
116.5,1.8721738923258062e-16
116.75,8.2263433382013e-17
117.0,1.3060740022453818e-16
117.25,1.4877567990651408e-16
117.5,2.6828619356594683e-16
117.75,3.15587934154528e-16
118.0,3.658510209515206e-16
118.25,3.228790887900032e-16
118.5,2.511734545416877e-16
118.75,1.6007825232684037e-16
119.0,1.0172074789070956e-16
119.25,9.17453696948153e-17
119.5,1.436796146963882e-16
119.75,2.1085628561327276e-16
120.0,2.906406814575622e-16
120.25,3.3311182350375093e-16
120.5,3.1454065269272893e-16
120.75,2.6593819466164086e-16
121.0,1.6412126852418895e-16
121.25,1.2056843728707098e-16
121.5,7.028757729265244e-17
121.75,1.262492965237386e-16
122.0,1.7246373407557842e-16
122.25,2.7355074757013466e-16
122.5,2.9753842994293537e-16
122.75,3.2549799419231957e-16
123.0,2.550891073356891e-16
123.25,2.136575057092555e-16
123.5,1.105666804424781e-16
123.75,1.158666193603482e-16
124.0,8.024976961003384e-17
124.25,1.830435969922462e-16
124.5,2.2169781048252017e-16
124.75,3.212955925213808e-16
125.0,3.1651729330204973e-16
