freq_hz,psd_v2_per_hz
117.75,4.768954062321271e-16
118.0,4.799148642218049e-16
118.25,4.614117544037479e-16
118.5,4.4041403798849877e-16
118.75,4.707454157757719e-16
119.0,4.1424402793982833e-16
119.25,4.206423901962366e-16
119.5,3.8890828542061246e-16
119.75,3.8406039043807103e-16
120.0,3.901572280875795e-16
120.25,3.627262012002953e-16
120.5,3.5492978032350926e-16
120.75,3.2170340888086917e-16
121.0,3.1274398084435264e-16
121.25,3.171040924025657e-16
121.5,3.105040097901629e-16
121.75,3.0849714737322493e-16
122.0,2.931039860667009e-16
122.25,2.836912477920428e-16
122.5,2.854185660462365e-16
122.75,2.9301791193247015e-16
123.0,2.786973899535808e-16
123.25,2.6752370698881555e-16
123.5,2.3966738246670335e-16
123.75,2.416797942364724e-16
124.0,2.4114256321778443e-16
124.25,2.4676100220302094e-16
124.5,2.4452350314080166e-16
124.75,2.233636259216084e-16
125.0,2.240715702810829e-16
