capture,condition,channel,window_start_sec,window_end_sec,rms_uV,ptp_uV,line_50_ratio_1_50,spectral_entropy_0p5_40,quality_score,quality_warnings,peak_freq,peak_delta,peak_theta,peak_alpha,peak_beta,peak_gamma,delta_abs,delta_rel,theta_abs,theta_rel,alpha_abs,alpha_rel,beta_abs,beta_rel,gamma_abs,gamma_rel,alpha_beta_ratio,theta_alpha_ratio,slow_power_rel,fast_power_rel
20260523-202120_fp1_fp2_ch1_only_quiet_30s,fp1_fp2_ch1_only_quiet_30s,0,3.072,7.072,25.126121865500853,447.0,0.14617432711893405,0.8148211896419264,1.0,,2.75,2.75,4.0,13.0,22.0,49.5,8.56664971102342e-11,0.4506145388953403,2.2569387721472734e-11,0.11871728837207954,6.758446811719745e-12,0.035550121651325796,2.5418298385995168e-11,0.1337028499247583,4.969774084374495e-11,0.26141520115649597,0.26588903431252014,3.339434096357083,0.5693318272674198,0.3951180510812543
20260523-202120_fp1_fp2_ch1_only_quiet_30s,fp1_fp2_ch1_only_quiet_30s,0,3.328,7.328,24.712365325884935,447.0,0.15157904900283478,0.8098737890548745,1.0,,2.75,2.75,4.0,13.0,22.0,49.5,8.565676791921073e-11,0.4594269852226875,2.0911190646681157e-11,0.11215885807508891,6.746811324400728e-12,0.0361870668475285,2.4040722770591153e-11,0.12894435610136992,4.908712101730993e-11,0.26328273375332517,0.28064095197063105,3.0994183238907387,0.5715858432977764,0.3922270898546951
20260523-202120_fp1_fp2_ch1_only_quiet_30s,fp1_fp2_ch1_only_quiet_30s,0,3.584,7.584,24.517340801971162,447.0,0.1519558916071712,0.8173986583093797,1.0,,2.75,2.75,4.0,8.25,22.0,49.5,8.565152490192535e-11,0.4630917061261327,1.9066931079025628e-11,0.10308908865412249,7.494141904674795e-12,0.04051854260109249,2.5101287046936977e-11,0.13571501333850206,4.764197536219354e-11,0.2575856492801501,0.2985560816328452,2.5442447342946366,0.5661807947802552,0.39330066261865215
20260523-202120_fp1_fp2_ch1_only_quiet_30s,fp1_fp2_ch1_only_quiet_30s,0,3.84,7.84,25.32315146264382,507.0,0.13804937155432706,0.8369471341327027,1.0,,2.75,2.75,4.0,8.75,22.0,49.5,7.706839297000794e-11,0.4531343676985558,1.6571388264059478e-11,0.09743378904817829,8.543539355384881e-12,0.05023293148485196,2.7185217651050276e-11,0.15983927958443606,4.070991632791608e-11,0.23935963218397788,0.3142715083266883,1.9396397177727926,0.5505681567467341,0.39919891176841393
20260523-202120_fp1_fp2_ch1_only_quiet_30s,fp1_fp2_ch1_only_quiet_30s,0,4.096,8.096,25.10635377748031,507.0,0.15375963728980335,0.8540750336192785,1.0,,0.5,0.5,6.75,13.0,22.0,49.5,7.228164963128987e-11,0.400896487393036,1.9415257507623896e-11,0.1076830506268399,7.552531609779758e-12,0.04188868694517018,3.113574537950702e-11,0.17268851802193672,4.991484818519176e-11,0.2768432570130171,0.24256787553095474,2.5706952993726127,0.5085795380198759,0.4495317750349538
20260523-202120_fp1_fp2_ch1_only_quiet_30s,fp1_fp2_ch1_only_quiet_30s,0,4.352,8.352,24.879630222332484,507.0,0.18462427692590386,0.8655735104536845,1.0,,0.5,0.5,6.75,13.0,21.5,49.25,5.841320969970524e-11,0.3547469776844083,1.7191970070287977e-11,0.10440788058435077,6.52911578823994e-12,0.03965171756075167,2.9250566101320655e-11,0.1776404681979643,5.327675175571558e-11,0.323552955972525,0.22321331373976902,2.6331237839668384,0.4591548582687591,0.5011934241704893
20260523-202120_fp1_fp2_ch1_only_quiet_30s,fp1_fp2_ch1_only_quiet_30s,0,4.608,8.608,24.83358612846723,507.0,0.20888060154120155,0.8322584989536007,1.0,,0.5,0.5,4.5,8.0,22.0,49.25,5.1034547966562354e-11,0.35592852356397325,9.82145616698769e-12,0.06849744990500557,5.19274920545662e-12,0.036215615334677494,2.9976924676083883e-11,0.20906705292927613,4.7358581991791435e-11,0.3302913582670677,0.17322488085642374,1.8913788781994625,0.4244259734689788,0.5393584111963439
20260523-202120_fp1_fp2_ch1_only_quiet_30s,fp1_fp2_ch1_only_quiet_30s,0,4.864,8.864,24.822973230457304,507.0,0.15904501004084354,0.8684713963595201,1.0,,0.5,0.5,4.0,8.0,22.0,49.5,4.30982198962302e-11,0.3571616979615809,7.883122879577322e-12,0.06532867389160775,8.864052433843225e-12,0.07345779073276415,2.8438776753490057e-11,0.23567659679872993,3.238447795705912e-11,0.26837524061531703,0.3116889488840413,0.889336219343572,0.42249037185318866,0.504051837414047
20260523-202120_fp1_fp2_ch1_only_quiet_30s,fp1_fp2_ch1_only_quiet_30s,0,5.12,9.12,24.840028180338283,507.0,0.18652239908767507,0.8724865152617189,1.0,,0.75,0.75,4.0,8.0,22.0,49.5,4.6846383382287625e-11,0.33845079928471694,9.371959415773733e-12,0.06770954182840602,4.9883734371841435e-12,0.03603947316846595,3.442166126034586e-11,0.2486859801150979,4.278578338478749e-11,0.30911420560331315,0.14491960162686296,1.8787605887549697,0.40616034111312294,0.5578001857184111
20260523-202120_fp1_fp2_ch1_only_quiet_30s,fp1_fp2_ch1_only_quiet_30s,0,5.376,9.376,31.640132743084376,591.0,0.21109475577699247,0.8610711218668657,1.0,,0.75,0.75,4.5,10.0,21.25,49.25,6.939800850860816e-11,0.33402825946309866,2.278037000711784e-11,0.10964705626183911,7.22401270496636e-12,0.03477080167048183,3.261315939076656e-11,0.15697448818778573,7.574533950051921e-11,0.36457939441679466,0.22150606809997145,3.1534233032919228,0.4436753157249378,0.5215538826045804
20260523-202120_fp1_fp2_ch1_only_quiet_30s,fp1_fp2_ch1_only_quiet_30s,0,5.632,9.632,31.749582674422665,591.0,0.20402136713569338,0.8274501055293532,1.0,,0.75,0.75,4.5,8.0,21.0,49.25,8.035532326095267e-11,0.3497078418862218,3.2613327805058454e-11,0.14193380127906272,7.981162189317093e-12,0.03473416435530999,3.315733066645808e-11,0.14430131171794408,7.567129864198226e-11,0.3293228807614614,0.24070581162285265,4.08628806575462,0.49164164316528447,0.47362419247940546
20260523-202120_fp1_fp2_ch1_only_quiet_30s,fp1_fp2_ch1_only_quiet_30s,0,5.888,9.888,35.582622163072806,591.0,0.20539953856166274,0.8371572728713006,1.0,,0.0,0.75,4.5,8.0,20.75,49.25,6.49896781367892e-11,0.33442878271228266,2.4976303656341798e-11,0.1285249453130372,8.659800474902612e-12,0.044562253797553714,2.9298844232484484e-11,0.15076820031210353,6.640577057149896e-11,0.341715817865023,0.29556798917348553,2.8841661801246845,0.46295372802531987,0.4924840181771265
20260523-202120_fp1_fp2_ch1_only_quiet_30s,fp1_fp2_ch1_only_quiet_30s,0,6.144,10.144,35.69652644165816,591.0,0.19938147532316125,0.8832859916975038,1.0,,0.0,0.75,4.5,9.25,15.5,49.25,5.1091853841260853e-11,0.2630223422470977,2.5762892760120834e-11,0.13262811754455126,1.2846495596774664e-11,0.06613413112839427,3.3746537959508376e-11,0.17372815408925943,7.080132204697745e-11,0.3644872549906974,0.38067595592142967,2.005441294557331,0.3956504597916489,0.5382154090799568
