capture,condition,channel,window_start_sec,window_end_sec,rms_uV,ptp_uV,line_50_ratio_1_50,spectral_entropy_0p5_40,quality_score,quality_warnings,peak_freq,peak_delta,peak_theta,peak_alpha,peak_beta,peak_gamma,delta_abs,delta_rel,theta_abs,theta_rel,alpha_abs,alpha_rel,beta_abs,beta_rel,gamma_abs,gamma_rel,alpha_beta_ratio,theta_alpha_ratio,slow_power_rel,fast_power_rel
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,25.344,29.344,27.943890208773723,418.0,0.1549067203134552,0.791184232079913,1.0,,0.0,0.75,5.5,8.5,17.25,49.5,1.181307862418985e-10,0.43324669078246725,2.413750534040421e-11,0.08852471608087208,1.5684903662665653e-11,0.057524654015055535,3.85329412214534e-11,0.14132022482373777,7.617788787626358e-11,0.27938371429786746,0.40705181503074594,1.5389004522774377,0.5217714068633393,0.4207039391216052
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,25.6,29.6,26.29901138826325,437.0,0.14644296877241983,0.7893310420938479,1.0,,0.25,0.5,5.75,8.5,16.5,49.5,1.0996281429855339e-10,0.4435070180551891,2.5956066917524608e-11,0.10468718823235615,1.3320780633964308e-11,0.053725977593632235,3.6948023864756676e-11,0.1490204483381049,6.175160232792111e-11,0.24905936778071766,0.3605275530492037,1.948539476083242,0.5481942062875452,0.3980798161188226
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,25.856,29.856,26.42670997305567,437.0,0.1779565223343153,0.7982528778820167,1.0,,0.75,0.75,5.75,9.0,16.5,49.25,9.960137776130896e-11,0.408713073276086,2.735315500724856e-11,0.11224334741233402,1.3117602513784553e-11,0.05382792645972468,3.50826777613633e-11,0.14396135243192798,6.854029796153555e-11,0.2812543004199273,0.373905395791396,2.085225175751794,0.5209564206884201,0.42521565285185525
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,26.112,30.112,26.561701752711553,437.0,0.19477690627205038,0.809838641231007,1.0,,1.0,1.0,5.5,8.75,16.75,49.25,9.235391423604583e-11,0.3826668780171108,2.8069437113230968e-11,0.11630523683451414,1.2617008333228192e-11,0.05227836014023417,3.481706888459367e-11,0.1442639346906429,7.348541959002941e-11,0.30448559031749795,0.3623799687173304,2.2247300130021483,0.49897211485162496,0.4487495250081408
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,26.368,30.368,30.97224564025024,443.0,0.1942304973818117,0.8543055595650517,1.0,,0.75,0.75,5.75,8.0,17.25,49.25,9.419610517372104e-11,0.3300923584543878,3.5687039782126526e-11,0.1250584523236117,1.6654151688110637e-11,0.058361311209704225,4.473988570976998e-11,0.15678243132963224,9.408569491729195e-11,0.32970544668266416,0.37224394796506644,2.1428314362960577,0.45515081077799946,0.4864878780122964
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,26.624,30.624,31.53483787813091,443.0,0.2020982557282993,0.8821973117996124,1.0,,49.5,2.0,5.75,8.5,16.75,49.5,7.978178425432551e-11,0.2747105714418853,3.935160253639519e-11,0.13549836370500784,2.0007726780205274e-11,0.06889209245461704,4.533003243279398e-11,0.15608373802967296,1.05950092012609e-10,0.36481523436881697,0.4413790528358567,1.966820267424276,0.41020893514689316,0.5208989723984899
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,26.88,30.88,31.52302333216153,443.0,0.21035927440075014,0.8667088919255104,1.0,,0.75,0.75,5.75,8.5,17.0,49.75,9.645917268140203e-11,0.2948592866104414,4.180499257838366e-11,0.12779075276885152,2.5440387336978294e-11,0.07776693758354238,4.36226846037636e-11,0.13334712816563485,1.1980905140089192e-10,0.36623589487152985,0.5831916941394156,1.643252990791495,0.4226500393792929,0.49958302303716473
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,27.136,31.136,31.63072873014468,443.0,0.19863351742918317,0.8398173586696095,1.0,,1.0,1.0,5.5,9.5,17.0,49.75,1.2264783931968143e-10,0.35763912996750286,3.83357223425293e-11,0.11178635075275904,2.662562370156356e-11,0.07763989115739156,4.581843721911724e-11,0.13360582717486313,1.0950979405500799e-10,0.3193288009474834,0.5811115637626836,1.4398056087707,0.4694254807202619,0.4529346281223465
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,27.392,31.392,32.62376434441617,443.0,0.15612066955689724,0.7889762912147523,1.0,,1.25,1.25,4.25,8.75,16.5,49.5,2.0814174524975877e-10,0.4697315595939414,5.1427260936564765e-11,0.11606036769024902,2.9439009272430255e-11,0.06643756984859428,5.1610901250201e-11,0.11647480474046766,1.0248894138277424e-10,0.2312956981267475,0.570402929600374,1.7469086836671026,0.5857919272841905,0.34777050286721517
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,27.648,31.648,32.98889206990741,443.0,0.14454061864435,0.7810674558314344,1.0,,1.25,1.25,4.0,8.0,16.75,49.5,2.455173400382599e-10,0.4813511407076102,5.946586196371026e-11,0.11658630907671387,3.992727797099531e-11,0.07827976954170916,5.445836376257905e-11,0.1067688152458089,1.1068986242507071e-10,0.21701396542815796,0.733170723693892,1.4893542707045675,0.5979374497843241,0.3237827806739669
