freq_hz,psd_v2_per_hz
75.25,8.493049919097152e-17
75.5,8.12604826772245e-17
75.75,8.944799603006883e-17
76.0,8.201754326525663e-17
76.25,8.040327151226269e-17
76.5,6.986450361179589e-17
76.75,6.252585689302591e-17
77.0,5.270130368400839e-17
77.25,6.822029660080368e-17
77.5,5.821951109576724e-17
77.75,6.824190821488994e-17
78.0,5.1153150699245335e-17
78.25,5.449298533193417e-17
78.5,3.838357171058716e-17
78.75,4.616768855594944e-17
79.0,3.677534266096668e-17
79.25,4.0299174597657023e-17
79.5,3.4270653724707005e-17
79.75,3.866805929970912e-17
80.0,2.6923424641559214e-17
80.25,3.148233349508323e-17
80.5,2.950948132097874e-17
80.75,3.435919111464857e-17
81.0,3.8293238668868625e-17
81.25,4.0537636243845993e-17
81.5,4.4650535756907994e-17
81.75,4.3929418303535616e-17
82.0,4.914045681452137e-17
82.25,5.2620095369549774e-17
82.5,6.598639968714816e-17
82.75,6.20889224296819e-17
83.0,8.602163379238814e-17
83.25,7.869385567424686e-17
83.5,1.0116716776321347e-16
83.75,8.926665864272759e-17
84.0,1.0715868836312798e-16
84.25,1.0237014739650167e-16
84.5,1.20954695191736e-16
84.75,1.0701928429611478e-16
85.0,1.1711825804956166e-16
85.25,1.0706524155010235e-16
85.5,1.2135787752944419e-16
85.75,1.1672929085872911e-16
86.0,1.2442528193019477e-16
86.25,1.2669041208509027e-16
86.5,1.18863239144424e-16
86.75,1.2738447489211888e-16
87.0,1.2141681136200562e-16
87.25,1.2911568411851559e-16
87.5,1.1506236560516654e-16
87.75,1.3101228413476354e-16
88.0,1.1345003338422334e-16
88.25,1.317917269990542e-16
88.5,1.0940918948250841e-16
88.75,1.3381182101271815e-16
89.0,1.0310082845307443e-16
89.25,1.2808138378781918e-16
89.5,1.0272715839051011e-16
89.75,1.343620662810292e-16
90.0,1.0715836429606167e-16
90.25,1.3744607398507349e-16
90.5,1.0675180565109509e-16
90.75,1.3607577890166103e-16
91.0,1.047800820110977e-16
91.25,1.382454542663559e-16
91.5,1.1738186586575956e-16
91.75,1.4397976011208783e-16
92.0,1.2237654379415946e-16
92.25,1.4865410535094298e-16
92.5,1.271318946154994e-16
92.75,1.4827032321813852e-16
