capture,condition,channel,window_start_sec,quality_score,quality_gate,quality_state,alpha_drive,beta_gamma_drive,rms_beta_activity,band_driven_density,spectral_register,alpha_stability,rms_band_velocity,band_note_probability,valid,rms_uV,alpha_beta_ratio,beta_over_alpha_beta,theta_alpha_ratio,slow_power,fast_power,dominant_band
20260528-145448_s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,0,29.184,1.0,1.0,clean,0.28597959389134225,0.6083856414157472,0.26508207741654305,0.23879045387871503,0.5857348550562388,0.27851091727234134,0.5128564325487884,0.341032363102972,True,28.42563198303713,0.41011067194154277,0.7091641953272886,4.59757968751099,0.6409545862218529,0.33040153589649024,delta
20260528-145448_s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,0,29.44,1.0,1.0,clean,0.29383699026912624,0.5995983923776562,0.2607293538716602,0.2323606061984732,0.5784840867915528,0.2841571737027366,0.5110919619671739,0.3358884849587786,True,28.233330016005475,0.4678225671832538,0.6812812545244208,4.127169328766427,0.6581060430582306,0.310452574055631,delta
20260528-145448_s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,0,29.696,1.0,1.0,clean,0.314388084252012,0.5839325976995843,0.2598650183473041,0.22818286866234738,0.5683598593219061,0.29950573248054274,0.5110624769482691,0.332546294929878,True,28.65067465263394,0.6115166678578371,0.6205334514600134,3.2306942107366923,0.6111334231771873,0.3459223704221389,delta
20260528-145448_s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,0,29.952,1.0,1.0,clean,0.32478272317020007,0.5781351035133871,0.2615509942840329,0.22765310314184906,0.5652066984614776,0.3068467501412517,0.5121787862046641,0.3321224825134793,True,28.95129819247064,0.5569026424672224,0.6423009202466039,3.2837086520795427,0.5758616592896877,0.3840990746791334,delta
20260528-145448_s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,0,30.208,1.0,1.0,clean,0.32323098072347917,0.5791847495092539,0.26297564902139137,0.22677000783218756,0.5654305373776647,0.3039199026379995,0.5142844803754898,0.3314160062657501,True,30.27938466823022,0.4669577944358973,0.6816828703474913,3.5576773352894735,0.6180432893686787,0.3510892414683122,delta
20260528-145448_s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,0,30.464,1.0,1.0,clean,0.33291140832846866,0.5722961618587337,0.2663202170200256,0.22487751368048192,0.5611722619060246,0.3087046376734731,0.518397349475219,0.32990201094438554,True,32.24189318460513,0.5712550719245895,0.6364339042442018,3.311892046814475,0.6206376215555189,0.34782851409803506,delta
20260528-145448_s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,0,30.72,0.9909209030588204,1.0,clean,0.3470307479584962,0.5653690763214598,0.2862744508656176,0.2323444561562983,0.5582728780195306,0.3128706605770827,0.5365261634865404,0.33587556492503867,True,41.437921354713545,0.6440391803520618,0.6082580098715511,2.111381176560455,0.5290715845453375,0.42314794920269605,delta
20260528-145448_s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,0,30.976,0.9089206028390965,1.0,clean,0.3411673301073281,0.5783989106799237,0.3212804416269562,0.2557010301652108,0.5736567172820403,0.2978224032617435,0.5646755463268485,0.3545608241321686,True,48.94118155168591,0.4762323061224387,0.677400159749674,0.6343354606056673,0.3547664456124136,0.5811026990468944,gamma
20260528-145448_s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,0,31.232,0.9148369397574977,1.0,clean,0.35036833117089994,0.5776426802301837,0.34842474293647424,0.27192340465337145,0.5787866901484856,0.2962984224962034,0.5868847735172636,0.36753872372269714,True,50.293119587643524,0.6116161022136093,0.6204951654564745,0.5587911460812216,0.3453429415245529,0.5730063075742788,gamma
20260528-145448_s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,0,31.488,0.9147779792473746,1.0,clean,0.34762327187910413,0.5843542370524784,0.360730255230528,0.2807220531797402,0.5876605849526455,0.29063402880096434,0.5960663493451746,0.3745776425437921,True,45.9281736894594,0.5127004456474058,0.661069415872597,1.1512543670466426,0.383855032295639,0.5561802794281907,gamma
20260528-145448_s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,0,31.744,0.9485506847886536,1.0,clean,0.3696925126687636,0.5677942538581449,0.3592937504529693,0.2785185405376528,0.5799906243799254,0.3071230892252201,0.5944183105136727,0.37281483243012226,True,41.15929036848158,0.7843710425420267,0.5604215581587662,0.9470556773819941,0.42810999171942277,0.4876063568102937,gamma
20260528-145448_s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,0,32.0,0.9590138106016886,1.0,clean,0.3973387271350783,0.5438272568793635,0.34192729246758957,0.26240636354518276,0.5620760203389077,0.3308381278424643,0.5809779503863541,0.3599250908361462,True,35.08274835447073,0.9413143504255674,0.5151149270441472,1.8430180967013785,0.5808340767647231,0.3741765218730948,delta
20260528-145448_s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,0,32.256,1.0,1.0,clean,0.37884256732886346,0.5526395770930295,0.3237094520851862,0.2544415358158634,0.5639410590906851,0.3206030035112386,0.5656650352945666,0.3535532286526907,True,31.038646326364596,0.47117539569932176,0.6797286053823629,1.771316839651818,0.5987195081374738,0.3633971012577614,delta
20260528-145448_s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,0,32.512,1.0,1.0,clean,0.4097597835755937,0.5290840883308423,0.30863047017230816,0.24152214900796234,0.5485979257275004,0.347681234873847,0.5525145261633957,0.34321771920636984,True,30.361533097306516,1.03113445448849,0.49233569829850565,1.9810813140857098,0.5701901508959567,0.3847038175183702,delta
20260528-145448_s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,0,32.768,0.9646045545036956,1.0,clean,0.42241125422705966,0.5230286152311815,0.30977408245807764,0.24137030065684034,0.5455301586220355,0.35741206848057383,0.5523090938269953,0.3430962405254723,True,35.969164144111105,0.8603759726940786,0.5375257553685884,1.5430630630811493,0.47283327474730774,0.46966628974015545,gamma
20260528-145448_s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,0,33.024,0.8813917758715477,1.0,clean,0.45677655642576664,0.502831880325651,0.31901730325319944,0.2420486102424539,0.5350291356231491,0.3803257219239901,0.5595067217604822,0.34363888819396304,True,41.172930035591286,1.3020258536610625,0.434399986603932,1.0050281509221703,0.41832146428860406,0.5085033083003366,gamma
20260528-145448_s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,0,33.28,0.8928772939344073,1.0,clean,0.45040399382795243,0.5122781157073691,0.33099457628832074,0.2516075159715849,0.5457580713223006,0.3721599969222209,0.5681416582940562,0.3512860127772679,True,42.52519807447372,0.7550763327193336,0.5697757877257215,0.8169959356867507,0.37585293427774236,0.5532849857663437,gamma
20260528-145448_s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,0,33.536,0.9757328326667318,1.0,clean,0.49836283661018155,0.47345493673071226,0.3262931067650265,0.23929344488625232,0.520089324745027,0.40759458689213723,0.5667259028222091,0.34143475590900185,True,40.1304911608652,1.859042122315824,0.3497674945689633,1.329183450614167,0.5516663416561698,0.3861866058435554,delta
20260528-145448_s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,0,33.792,1.0,1.0,clean,0.5276286202848572,0.4458907989202573,0.3242120362947092,0.22896247951951276,0.5003676745063138,0.42646472751269593,0.5691255260011259,0.33316998361561023,True,43.77471599126692,1.6336831349488927,0.3796963980660395,1.159504716599592,0.6254970176477455,0.32539061434212446,delta
20260528-145448_s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,0,34.048,0.9938392806017681,1.0,clean,0.5108986066761512,0.4502840762642499,0.32870090949898895,0.2258782773290141,0.4996398091360116,0.4078364153834877,0.5787632909510113,0.3307026218632113,True,50.570781998124595,0.844746946506306,0.5420797697374848,1.0967145915238106,0.6976839009573779,0.2694507412244545,delta
20260528-145448_s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,0,34.304,0.9903012012119446,1.0,clean,0.48732198435203566,0.4626000391897152,0.3360771465492275,0.2255330884644426,0.5054153294960623,0.3851921410453982,0.5900091009940471,0.33042647077155407,True,54.27557098012882,0.7025991138583207,0.5873373196552071,1.2321321676888712,0.7033170410063893,0.2751037693122362,delta
20260528-145448_s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,0,34.56,0.935118026154084,1.0,clean,0.4547360462291943,0.48928282616717755,0.3515365053789957,0.233806442007544,0.5227270685768246,0.3568049173639811,0.6050048409423234,0.3370451536060352,True,58.56061472940271,0.542132388120311,0.6484527578077733,1.1529006160827187,0.5967600343735568,0.38443747333109435,delta
20260528-145448_s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,0,34.816,0.953039775508793,1.0,clean,0.4253107361191961,0.5149724167146423,0.36515285191284663,0.24238814068697484,0.5380661551072027,0.33169827184213374,0.617200509810629,0.3439105125495799,True,59.644482274874676,0.4972986952229731,0.6678694125441419,1.1386380817791293,0.5637402197994715,0.418133132071945,delta
