freq_hz,psd_v2_per_hz
92.0,1.5440742844249637e-15
92.25,1.3080005956773042e-15
92.5,1.6033176025542612e-15
92.75,1.367573684903369e-15
93.0,1.6536392695320025e-15
93.25,1.4419526395225216e-15
93.5,1.70015815317442e-15
93.75,1.5135299576298118e-15
94.0,1.7132614111547885e-15
94.25,1.5235154334228856e-15
94.5,1.6920601395620474e-15
94.75,1.5524656883759645e-15
95.0,1.6706415827433943e-15
95.25,1.522358173617245e-15
95.5,1.5819925743193075e-15
95.75,1.4796374421134751e-15
96.0,1.486452526785922e-15
96.25,1.406529782176575e-15
96.5,1.374505536376714e-15
96.75,1.3354341365193498e-15
97.0,1.2589989627466152e-15
97.25,1.2549736148403707e-15
97.5,1.130548858448785e-15
97.75,1.1689712978088754e-15
98.0,1.0278240678682305e-15
98.25,1.0660006268952029e-15
98.5,8.824563276951828e-16
98.75,9.969649866819254e-16
99.0,8.126457696574569e-16
99.25,9.32851561817402e-16
99.5,7.202059003030022e-16
99.75,7.582079944783801e-16
100.0,5.524107409515636e-16
100.25,6.20173158290836e-16
100.5,4.3847891851036435e-16
100.75,5.675960756278148e-16
101.0,4.441021539551977e-16
101.25,5.781699227343721e-16
101.5,4.43387922009203e-16
101.75,5.507320816179382e-16
102.0,4.233507287058905e-16
102.25,5.124096638277949e-16
102.5,4.3216670519975726e-16
102.75,5.062745515760177e-16
103.0,4.551853076421818e-16
103.25,5.087213512797947e-16
103.5,4.904936481159926e-16
103.75,5.16036779618995e-16
104.0,5.558406213183257e-16
104.25,5.370085064388536e-16
104.5,5.910758113487671e-16
104.75,5.486940977523761e-16
105.0,6.400080858855813e-16
105.25,5.589905351652531e-16
105.5,6.976938917010408e-16
105.75,5.919312542659131e-16
106.0,7.606073304604954e-16
106.25,6.146811855690364e-16
106.5,7.969374889169014e-16
106.75,6.390138869989227e-16
107.0,8.452729978272498e-16
107.25,6.50735432871988e-16
107.5,8.786872914067924e-16
107.75,6.668077632859853e-16
108.0,9.005915178439493e-16
108.25,6.718112794366363e-16
108.5,9.035535850567217e-16
108.75,6.638029395516708e-16
109.0,9.084396854232973e-16
109.25,6.582620041711815e-16
109.5,8.790418992343419e-16
109.75,6.439335434525319e-16
110.0,8.790755500578789e-16
110.25,6.326703515209464e-16
110.5,8.479903011246239e-16
110.75,6.020401359867994e-16
111.0,8.163556440770787e-16
111.25,5.904226472890855e-16
111.5,7.806539941015561e-16
111.75,5.661840778851207e-16
112.0,7.509247320928968e-16
112.25,5.287552728472854e-16
112.5,6.891875678064244e-16
112.75,4.950072699085861e-16
113.0,6.478488424129869e-16
113.25,4.6307035159969315e-16
113.5,6.115437009373203e-16
113.75,4.422700187620109e-16
114.0,5.671161968821745e-16
114.25,4.144368198181419e-16
114.5,5.288864998488741e-16
114.75,3.7584119173560147e-16
115.0,4.848390206229893e-16
115.25,3.507764557799554e-16
115.5,4.512594579404199e-16
115.75,3.3710840900168135e-16
116.0,4.2360341658851707e-16
116.25,3.232484019633536e-16
116.5,4.0509851640596444e-16
116.75,2.961109197014421e-16
117.0,3.6741074085285986e-16
117.25,2.8122832169549134e-16
