freq_hz,psd_v2_per_hz
81.75,5.187539634590713e-17
82.0,7.234931523151095e-17
82.25,8.306079124621096e-17
82.5,7.119987493201864e-17
82.75,7.020204757161071e-17
83.0,7.566763774294982e-17
83.25,8.073841813203401e-17
83.5,5.043976873668598e-17
83.75,5.4497762599700975e-17
84.0,5.101301875951887e-17
84.25,3.994509075865385e-17
84.5,3.362629718719332e-17
84.75,2.617944133283417e-17
85.0,3.562046632177566e-17
85.25,3.671269217139584e-17
85.5,3.28646482851894e-17
85.75,3.112018449236102e-17
86.0,3.490090968411425e-17
86.25,5.092291168409559e-17
86.5,3.286175750145879e-17
86.75,3.892206188660476e-17
87.0,3.826434173227804e-17
87.25,3.2432483829842135e-17
87.5,3.268442665523819e-17
87.75,3.1679151153720774e-17
88.0,4.127487230682933e-17
88.25,2.5186367743543927e-17
88.5,2.3408262228996582e-17
88.75,1.9530476233526132e-17
89.0,2.0479903823825678e-17
89.25,2.3773133592764188e-17
89.5,1.611098500148632e-17
89.75,1.9134309094963897e-17
90.0,1.0313305551194047e-17
90.25,1.8287138183079392e-17
90.5,1.9464893234819533e-17
90.75,1.6142423438985548e-17
91.0,2.3821104866569776e-17
91.25,1.3591011692957357e-17
91.5,1.3627332120381935e-17
91.75,1.3242527645116083e-17
92.0,1.7913294701146452e-17
92.25,2.3264757592220953e-17
92.5,1.6850305665615443e-17
92.75,2.320450722023644e-17
93.0,1.6432475983507712e-17
93.25,2.0234851831049434e-17
93.5,2.1363212926122975e-17
93.75,1.7176172825455563e-17
94.0,1.9611667734676926e-17
94.25,1.1571288234519339e-17
94.5,1.446610686639138e-17
94.75,1.2171767998130925e-17
95.0,1.205843318857057e-17
95.25,1.4147574174589426e-17
95.5,8.680544258897443e-18
95.75,9.998068216687297e-18
96.0,7.333470479261266e-18
96.25,1.671097819397329e-17
96.5,1.4884571478462377e-17
96.75,1.460809180525352e-17
97.0,1.6229353123654968e-17
97.25,1.0592458662996442e-17
97.5,1.513955226054458e-17
97.75,1.1247152260641672e-17
98.0,1.4773890540399937e-17
98.25,1.5345855517465208e-17
98.5,9.545947690510004e-18
98.75,1.135983313404621e-17
99.0,8.435532020824556e-18
99.25,1.6288301158279044e-17
99.5,1.3973252783438178e-17
99.75,1.3606286433939294e-17
100.0,1.7268648083786814e-17
100.25,1.1587921372992988e-17
100.5,1.0789162279311563e-17
100.75,6.503739064161459e-18
101.0,1.0255239814547728e-17
101.25,8.371541341175268e-18
101.5,5.332791461391772e-18
101.75,7.537157103040318e-18
102.0,5.1503992133213174e-18
102.25,8.789768497516601e-18
102.5,7.16671733618039e-18
102.75,5.977741324765151e-18
103.0,5.806233833906704e-18
103.25,5.107196904705276e-18
103.5,8.298430202508919e-18
103.75,6.4146510310174094e-18
104.0,9.494091650308988e-18
104.25,8.539060055510172e-18
104.5,5.413362533340711e-18
104.75,7.695153914670774e-18
105.0,3.793507905657933e-18
