capture,condition,channel,window_start_sec,quality_score,quality_gate,quality_state,valid,activity,calmness,tension,rhythmic_density,register,harmonic_stability,velocity_factor,note_probability,rms_uV,alpha_beta_ratio,beta_over_alpha_beta,theta_alpha_ratio,slow_power,fast_power,dominant_band
20260524-115948_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,113.152,1.0,1.0,clean,True,0.38486931197065627,0.020568531219907923,0.5168077362085375,0.41591707098320757,0.3514686892414026,0.20927731875167413,0.5694085183794595,0.4827336567865661,18.98288510776788,0.7501609892198431,0.5713760083491567,3.241678357863125,0.5019019477947262,0.45967207088774353,gamma
20260524-115948_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,113.408,1.0,1.0,clean,True,0.390310491263286,0.020296063807453815,0.5176968762440554,0.42248856064057544,0.3568483929745604,0.20396672931743773,0.5732173438843002,0.48799084851246044,18.84395680768073,0.807081570736471,0.553378450748067,2.5303515924781874,0.5092499105904984,0.448085727591635,delta
20260524-115948_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,113.664,1.0,1.0,clean,True,0.394852300770416,0.019388119886388756,0.5225191557707703,0.4293618244204366,0.3643105974933768,0.19773449291935302,0.5763966105392913,0.4934894595363494,19.029932488500197,0.7184496848018939,0.5819198599950988,3.4209349775983595,0.5179847493797123,0.44553437182879774,gamma
20260524-115948_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,113.92,1.0,1.0,clean,True,0.3993525371009662,0.018113690598205476,0.530573627296555,0.4369373406773374,0.35975163909711133,0.19084454333567472,0.5795467759706764,0.49954987254187005,19.18344471327159,0.6429400694641397,0.6086649285470995,4.0595643723000645,0.5179596393042504,0.45058916178182673,gamma
20260524-115948_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,114.176,0.9911721563302224,1.0,clean,True,0.4029186391488341,0.016434297639930727,0.5435613544233165,0.44530267554139336,0.3697421067714957,0.18254837889831524,0.5820430474041839,0.5062421404331148,19.223557874192945,0.5308429998215088,0.6532348517143214,5.2459703795732695,0.5262531144970038,0.44841639954635987,gamma
20260524-115948_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,114.432,1.0,1.0,clean,True,0.40100320851321997,0.014931348176306975,0.55052705119353,0.44772700400945065,0.37640886653567734,0.17695320717089133,0.580702245959254,0.5081816032075606,20.84144993685659,0.5508554472659175,0.6448054212578908,5.799298837215528,0.6038430089154396,0.3733960063133193,delta
20260524-115948_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,114.688,1.0,1.0,clean,True,0.397117420207769,0.013767994400279334,0.5521418832901063,0.44677615174424723,0.3803501858134927,0.17384402220334677,0.5779821941454384,0.5074209213953979,20.830130144511056,0.6105479526359919,0.6209066910093081,5.767091742489803,0.6272096605231476,0.3504521144489133,delta
20260524-115948_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,114.944,1.0,1.0,clean,True,0.3990366668995099,0.013928944257129814,0.5439125539107202,0.44597136630871487,0.3576498642314708,0.17536289759403828,0.5793256668296569,0.5067770930469719,21.273945041174056,0.838887763173328,0.543806979421152,5.376482326191864,0.5726577895728635,0.39520195485490833,delta
20260524-115948_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,115.2,0.979559026610324,1.0,clean,True,0.40416155947395827,0.012983702999556142,0.5479452605521425,0.4513929287946534,0.35123899036472134,0.17213491746689955,0.5829130916317709,0.5111143430357228,22.414811991162875,0.6300758427938783,0.6134683882369709,5.834787763605852,0.564210729030989,0.4133393505143909,delta
20260524-115948_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,115.456,0.9277704934424166,1.0,clean,True,0.4020626691867261,0.011918158621311677,0.5586405405920921,0.4543287248121354,0.36428715853974947,0.16671322229917945,0.5814438684307084,0.5134629798497083,19.046631683768446,0.49482086856548735,0.6689764780606409,5.399768252842871,0.5746220526951429,0.4040380377784182,delta
20260524-115948_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,115.712,0.9212755950564995,1.0,clean,True,0.39873335324928527,0.011050264852899276,0.5642646243644476,0.45458961465908765,0.37193580898564543,0.16337235251692636,0.5791133472744998,0.5136716917272701,18.895326217631766,0.5402363683590838,0.6492509984347601,5.395950386315735,0.5898930631929786,0.389874444218568,delta
20260524-115948_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,115.968,0.8398753511692962,0.75,usable_with_caution,True,0.37976254683710486,0.01037463210501824,0.563807145922453,0.4345978160629631,0.37820770235128015,0.17684206495986743,0.5658337827859735,0.4976782528503705,18.639751456606547,0.5755018108857335,0.6347184072225993,4.730417762806484,0.5727007343519581,0.40732358187100554,delta
20260524-115948_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,116.224,0.7323655427585118,0.75,usable_with_caution,True,0.3649122883728317,0.010028754902322815,0.5625778504365324,0.4183643559228358,0.36809641762296497,0.18828765532495031,0.5554386018609823,0.4846914847382686,17.87955029142072,0.6076689299902546,0.6220186142361789,3.0654185155225266,0.5490565970828775,0.42857962414806555,delta
