capture,condition,channel,window_start_sec,quality_score,quality_gate,quality_state,valid,activity,calmness,tension,rhythmic_density,register,harmonic_stability,velocity_factor,note_probability,rms_uV,alpha_beta_ratio,beta_over_alpha_beta,theta_alpha_ratio,slow_power,fast_power,dominant_band
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,155.904,1.0,1.0,clean,True,0.32408411995776415,0.03245794995579259,0.4664329191121349,0.34555037334201805,0.332759212803284,0.25828266474058525,0.526858883970435,0.42644029867361444,27.437487535116006,1.1804705594767566,0.45861660257106507,3.1339605030598086,0.6096864378021545,0.3075386561216841,delta
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,156.16,1.0,1.0,clean,True,0.32954749517551796,0.03477870867511154,0.4566913845078895,0.3507960788596318,0.33845577483767597,0.25412212160708636,0.5306832466228627,0.43063686308770543,27.646046201243223,1.1933722523953862,0.4559189617272539,3.1520268297367697,0.608908927553199,0.3077375814007215,delta
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,156.416,1.0,1.0,clean,True,0.33248138112009334,0.03730291507178514,0.4443702184317184,0.35257601656174486,0.34312695570587737,0.2526308336932996,0.5327369667840655,0.4320608132493959,28.255505725227394,1.3244785988311443,0.4302040038123791,2.8997296373085235,0.6292996740053407,0.2850519924295863,delta
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,156.672,1.0,1.0,clean,True,0.33653091626793424,0.0384805059477641,0.43699361827141237,0.35605836672286945,0.34695732401780255,0.24987364505619972,0.5355716413875541,0.4348466933782955,28.71564324041272,1.2419703163223088,0.44603623549904275,3.0795441241842663,0.6243237607352301,0.2965283068282507,delta
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,156.928,1.0,1.0,clean,True,0.34102244420405176,0.03844561971848774,0.43394632813626405,0.3607255174783747,0.3302677175590049,0.2459118856891455,0.5387157109428363,0.43858041398269976,28.60424425499754,1.1602701067607875,0.4629050769451758,3.287094024457219,0.6185762935063073,0.31013892624454614,delta
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,157.184,0.9744367991585474,1.0,clean,True,0.3414067947105297,0.03696237527600027,0.43764438584382176,0.3645773170035818,0.3165822402627908,0.2395488360143157,0.5389847562973709,0.4416618536028655,26.353116636325986,0.9686583375278287,0.5079601579051798,3.964407920256943,0.6346227832354776,0.30398915378331615,delta
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,157.44,1.0,1.0,clean,True,0.34059921716023994,0.03554158341564355,0.4418920309793859,0.3674313416219889,0.30536014887989527,0.23377285662419084,0.538419452012168,0.4439450732975912,25.898908972399013,0.9293547794554808,0.5183079911690718,4.103622479443084,0.6417367870109154,0.2979153420882191,delta
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,157.696,1.0,1.0,clean,True,0.343667284666172,0.034390112653145996,0.4465584439978557,0.3726104949248006,0.29615803394592094,0.22863120918767768,0.5405670992663205,0.4480883959398405,25.896483058552736,0.933935622992784,0.517080293729989,3.8466892260571823,0.6042680518493104,0.33538128685940005,delta
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,157.952,0.9976698989722563,1.0,clean,True,0.3484595544053047,0.033209282246197,0.4524392512813071,0.3790561179957877,0.28861229970006197,0.22354223042872406,0.5439216880837133,0.4532448943966302,25.919594289413947,0.9017021596920792,0.5258446991267234,3.818688530039689,0.5834449388169096,0.35786133009035415,delta
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,158.208,1.0,1.0,clean,True,0.35068154682966796,0.032242488048652346,0.4566020913337495,0.3830007465468799,0.2824247976184576,0.21960103189687757,0.5454770827807676,0.4564005972375039,25.939715066895317,0.9022841011087143,0.525683834191268,3.97525614193242,0.601165991192254,0.34014276997239357,delta
