freq_hz,psd_v2_per_hz
88.0,1.6840055453466553e-16
88.25,1.2077215704571788e-16
88.5,5.311200912610757e-17
88.75,8.317026153270626e-17
89.0,9.926360950248424e-17
89.25,1.3224308578291047e-16
89.5,1.5583804519058805e-16
89.75,2.48968670694733e-16
90.0,1.601127408864527e-16
90.25,7.568653341022246e-17
90.5,6.925074204856176e-17
90.75,3.3665657121031356e-17
91.0,2.379692532738412e-17
91.25,2.053035710872548e-17
91.5,4.704895715777117e-17
91.75,5.761015748239623e-17
92.0,8.26781816560501e-17
92.25,7.75253323850797e-17
92.5,3.747453299800272e-17
92.75,6.193654354635226e-17
93.0,9.563677956654065e-17
93.25,1.159054284609806e-16
93.5,1.5306426989935445e-16
93.75,1.3935647306638227e-16
94.0,4.748460154096072e-17
94.25,3.702905641834413e-17
94.5,7.657940561685933e-17
94.75,1.0562232915782986e-16
95.0,1.194511654171027e-16
95.25,1.564478235974208e-16
95.5,1.3695841377585134e-16
95.75,3.4904785160918287e-17
96.0,3.2000623125572776e-17
96.25,1.426540375802549e-17
96.5,3.883462009528821e-17
96.75,6.285324666073635e-17
97.0,7.969306714065592e-17
97.25,8.971491081956215e-17
97.5,6.532694326054277e-17
97.75,4.201124021595728e-17
98.0,5.582523281366087e-17
98.25,1.2380406109517828e-16
98.5,1.2313843913522814e-16
98.75,1.6048840883181063e-16
99.0,1.5824720790317573e-16
99.25,8.642100850187402e-17
99.5,6.440344358419621e-17
99.75,1.102385567981655e-16
100.0,9.776622830511499e-17
100.25,5.488799160707572e-17
100.5,6.228147380459885e-17
100.75,4.3584766916775685e-17
101.0,3.688724842975398e-17
101.25,4.0749408901211846e-17
101.5,7.858511069312702e-17
101.75,7.697670005634118e-17
102.0,1.224946603991011e-16
102.25,1.0987573702560585e-16
102.5,5.840763877832329e-17
102.75,7.841493766528376e-17
103.0,8.356556390794477e-17
103.25,9.095850442460915e-17
103.5,9.591709762456818e-17
103.75,1.8284069690695345e-16
104.0,2.039909321598344e-16
104.25,1.855567143512951e-16
104.5,2.9983157557763876e-16
104.75,1.7345364212203406e-16
105.0,1.2335372559871599e-16
105.25,7.354978428248031e-17
105.5,1.0019452579856688e-16
105.75,7.457252202460196e-17
106.0,6.832975492406001e-17
106.25,7.968727136142102e-17
106.5,3.6068807684472194e-17
106.75,2.808509257630935e-17
107.0,9.969309778203017e-18
107.25,4.526468344463387e-17
107.5,4.53704231609613e-17
107.75,5.589710114878636e-17
108.0,6.892663956565138e-17
108.25,1.0973899551434725e-16
108.5,1.2170258840656774e-16
108.75,9.911173518727623e-17
109.0,9.918839537979268e-17
109.25,5.655075876605603e-17
109.5,5.3339265881728105e-17
109.75,5.5370626751173957e-17
110.0,1.2589928527823417e-16
110.25,1.4452669630839346e-16
110.5,1.4798374920662137e-16
110.75,1.562017573914053e-16
111.0,2.963068840094681e-17
111.25,4.911233191704993e-17
111.5,5.724156742019763e-17
111.75,7.35248739913211e-17
112.0,6.970870932600991e-17
112.25,6.68292563318223e-17
112.5,6.546091658262611e-17
112.75,3.9123069200121435e-17
113.0,6.136725274835766e-17
113.25,6.159937187896338e-17
113.5,7.611361927774273e-17
113.75,1.0180055896602706e-16
114.0,1.0130306703904735e-16
114.25,7.834082471091389e-17
114.5,9.944398192241744e-17
114.75,1.1881765871393474e-16
115.0,7.99663687300365e-17
115.25,1.1493608158443705e-16
115.5,1.1993116995703372e-16
115.75,1.4365590195100098e-16
116.0,1.1946835971017474e-16
116.25,9.028413873444065e-17
116.5,6.54681852666157e-17
116.75,3.507679863256823e-17
117.0,2.8646322129843405e-17
117.25,2.2969197338656217e-17
117.5,3.041192154875825e-17
117.75,3.028734330124501e-17
118.0,3.06520587370537e-17
118.25,2.5188841596568892e-17
118.5,2.3572507382492366e-17
118.75,5.811846670326551e-17
119.0,1.2610964055801097e-16
119.25,1.2397503903894314e-16
119.5,7.98598230374383e-17
119.75,5.0929630832077073e-17
120.0,3.745400556611427e-17
120.25,4.45626328737246e-17
120.5,7.1983725324832e-17
120.75,9.553491781382117e-17
121.0,7.608347580554772e-17
121.25,5.775674734544103e-17
121.5,5.601185930940998e-17
121.75,3.0212298315898245e-17
122.0,3.176117785949865e-17
122.25,6.724737427189101e-17
122.5,5.637749950554318e-17
122.75,6.518985014905244e-17
123.0,7.104241067678193e-17
123.25,5.819929236203149e-17
123.5,1.0609209426412477e-16
123.75,1.1626996448656736e-16
124.0,1.103777489230243e-16
124.25,1.0995275623661887e-16
124.5,1.6937603128340035e-16
124.75,2.4663540887633986e-16
125.0,2.5718487733350265e-16
