freq_hz,psd_v2_per_hz
79.25,3.298581025928406e-18
79.5,3.830454780277445e-18
79.75,9.94179786595594e-18
80.0,7.000941010779613e-18
80.25,8.670464108975124e-18
80.5,1.2700079636790009e-17
80.75,1.1481482622123777e-17
81.0,7.312243627407695e-18
81.25,9.814259359328748e-18
81.5,8.6037867391328e-18
81.75,7.344685147188089e-18
82.0,6.703791410651746e-18
82.25,8.81857681295366e-18
82.5,2.5618216437646838e-18
82.75,3.088256752106411e-18
83.0,4.5040771176691845e-18
83.25,3.892676575110193e-18
83.5,2.9034641189555347e-18
83.75,3.3874600746591744e-18
84.0,2.9040237292549674e-18
84.25,1.6486702845265908e-18
84.5,2.2414235870168332e-18
84.75,3.159765212827383e-18
85.0,3.578039642180882e-18
85.25,4.362356068661341e-18
85.5,5.317446018340016e-18
85.75,6.122189246353602e-18
86.0,3.234547395544624e-18
86.25,4.849507102721362e-18
86.5,3.1465592722262355e-18
86.75,1.7599941890769583e-18
87.0,2.0572861391810446e-18
87.25,3.0918718020854515e-18
87.5,3.0689413448206072e-18
87.75,2.66552155370931e-18
88.0,3.7925756176501305e-18
88.25,5.04692579575803e-18
88.5,2.75145962543139e-18
88.75,4.505881686550067e-18
89.0,4.5236390142062646e-18
89.25,2.963596801814363e-18
89.5,2.721918394919663e-18
89.75,3.665149706370706e-18
90.0,2.0661988248268466e-18
90.25,2.9177051276330416e-18
90.5,3.2674063001022298e-18
90.75,3.2567912546986153e-18
91.0,2.9710953828055935e-18
91.25,3.1323633776932597e-18
91.5,2.8528486898115327e-18
91.75,2.4450173856823625e-18
92.0,3.0970999998283383e-18
92.25,4.648796009988808e-18
92.5,4.058954880313286e-18
92.75,3.666748574334119e-18
93.0,4.840475969665017e-18
93.25,5.6220386556560196e-18
93.5,4.1669698022429544e-18
93.75,5.483529500230813e-18
94.0,5.327977490031013e-18
94.25,3.676959391663594e-18
94.5,3.959936003508804e-18
94.75,5.558235840635586e-18
95.0,4.92570445796506e-18
95.25,4.090379611829018e-18
95.5,4.82104128224394e-18
95.75,4.763322748990085e-18
96.0,2.197681333315096e-18
96.25,2.698391534048778e-18
96.5,4.354282211196975e-18
96.75,3.569977332199552e-18
97.0,3.2276279908215104e-18
97.25,5.2370581160429045e-18
97.5,3.5337108471849785e-18
97.75,4.123551887155428e-18
98.0,4.30987045006237e-18
98.25,4.514632533266367e-18
98.5,3.493458794640081e-18
98.75,4.132313802772902e-18
99.0,2.657112820384959e-18
