freq_hz,psd_v2_per_hz
44.75,6.152367557871441e-16
45.0,3.6857928259087317e-16
45.25,4.55788645500081e-16
45.5,4.1595295731157574e-16
45.75,6.817393373410319e-16
46.0,6.280300211199211e-16
46.25,8.053801916544284e-16
46.5,5.764216759142329e-16
46.75,7.828019134782834e-16
47.0,5.662601743416206e-16
47.25,9.949039578846363e-16
47.5,8.343492068503651e-16
47.75,1.265031165386482e-15
48.0,1.0201859814819879e-15
48.25,1.4388708779651296e-15
48.5,1.1741180730362678e-15
48.75,1.9991291573392818e-15
49.0,1.5339858620131617e-15
49.25,2.566531194307351e-15
49.5,2.1401912919749724e-15
49.75,2.3736035572797022e-15
50.0,1.7339150489323853e-15
50.25,2.116043949409766e-15
50.5,1.089110004550257e-15
50.75,1.3626174458086393e-15
51.0,9.859541697286356e-16
51.25,1.2176975205705948e-15
51.5,7.690393819739497e-16
51.75,1.024310674165611e-15
52.0,7.378950232947796e-16
52.25,9.725820592774598e-16
52.5,6.0517777901202795e-16
52.75,6.892950275478931e-16
53.0,4.0321498541007237e-16
53.25,4.936206366379117e-16
53.5,3.0871287045653764e-16
53.75,3.7341203388597005e-16
54.0,2.0898602097095805e-16
54.25,2.517350490692307e-16
54.5,1.5747143587173305e-16
54.75,2.52040765205972e-16
55.0,1.8449142283358187e-16
55.25,2.2568401690947955e-16
55.5,1.692646950084489e-16
55.75,1.8370036426286036e-16
56.0,1.121328327945242e-16
56.25,1.0245404120043845e-16
56.5,5.0397130506126213e-17
56.75,8.28548149870015e-17
57.0,3.865326496644707e-17
57.25,5.80679264006426e-17
57.5,5.308850579523193e-17
57.75,5.044764925298785e-17
58.0,3.5146348440631605e-17
58.25,4.0254215253042087e-17
58.5,2.2172549989036074e-17
58.75,5.133776745593198e-17
59.0,4.7514133202799585e-17
59.25,6.190657038535573e-17
59.5,7.194581089680674e-17
59.75,7.71839143457895e-17
60.0,4.6373328341649475e-17
60.25,7.387672855316265e-17
60.5,3.7396477155160716e-17
60.75,6.21513041964751e-17
61.0,5.019609997373526e-17
61.25,4.536650517357004e-17
61.5,2.6585093157949672e-17
61.75,2.9095460294985086e-17
62.0,1.482102484350646e-17
62.25,2.2343292452932986e-17
62.5,2.154070766426073e-17
62.75,1.541380941650604e-17
63.0,1.0826045344926615e-17
63.25,1.3995090904105412e-17
63.5,9.680226388956226e-18
63.75,1.2518152139537323e-17
64.0,1.4030508183825313e-17
64.25,8.651644031797222e-18
64.5,8.095984422951525e-18
